funcid,dim,milestone,error
19,10,1,5.419392e+06
19,10,2,2.647125e+06
19,10,3,1.038053e+06
19,10,5,4.044869e+03
19,10,10,1.651971e+03
19,10,20,1.455566e+03
19,10,30,6.234644e+02
19,10,40,5.082799e+02
19,10,50,4.953742e+02
19,10,60,4.646642e+02
19,10,70,4.377859e+02
19,10,80,4.359367e+02
19,10,90,2.858916e+02
19,10,100,2.388242e+02
