funcid,dim,milestone,error
2,30,1,2.028607e+43
2,30,2,3.502666e+38
2,30,3,8.544702e+33
2,30,5,2.976528e+29
2,30,10,5.614720e+21
2,30,20,2.100882e+18
2,30,30,2.756301e+16
2,30,40,8.672793e+13
2,30,50,6.574337e+12
2,30,60,1.815409e+12
2,30,70,4.730655e+11
2,30,80,6.131805e+10
2,30,90,1.342977e+10
2,30,100,2.609677e+09
