funcid,dim,milestone,error
12,30,1,2.351798e+09
12,30,2,2.868221e+08
12,30,3,1.197802e+08
12,30,5,3.333778e+07
12,30,10,2.049393e+07
12,30,20,1.965395e+07
12,30,30,1.233269e+07
12,30,40,7.828827e+06
12,30,50,6.432108e+06
12,30,60,5.674248e+06
12,30,70,5.319475e+06
12,30,80,4.956089e+06
12,30,90,4.654376e+06
12,30,100,4.223639e+06
