funcid,dim,milestone,error
5,50,1,9.605053e+02
5,50,2,8.926380e+02
5,50,3,8.457258e+02
5,50,5,8.073558e+02
5,50,10,7.717159e+02
5,50,20,7.602382e+02
5,50,30,7.578858e+02
5,50,40,7.570069e+02
5,50,50,7.566464e+02
5,50,60,7.565440e+02
5,50,70,7.564172e+02
5,50,80,7.563131e+02
5,50,90,7.563045e+02
5,50,100,6.460483e+02
