funcid,dim,milestone,error
8,30,1,5.392376e+02
8,30,2,5.104494e+02
8,30,3,4.941301e+02
8,30,5,4.728837e+02
8,30,10,4.588617e+02
8,30,20,2.283103e+02
8,30,30,2.143441e+02
8,30,40,1.934244e+02
8,30,50,1.874609e+02
8,30,60,1.863426e+02
8,30,70,1.862250e+02
8,30,80,1.858425e+02
8,30,90,1.858425e+02
8,30,100,1.858425e+02
