funcid,dim,milestone,error
10,30,1,6.854441e+03
10,30,2,5.168642e+03
10,30,3,4.911927e+03
10,30,5,4.768391e+03
10,30,10,4.445915e+03
10,30,20,4.198416e+03
10,30,30,4.125506e+03
10,30,40,4.096207e+03
10,30,50,4.076527e+03
10,30,60,4.070402e+03
10,30,70,4.057501e+03
10,30,80,4.043425e+03
10,30,90,4.041046e+03
10,30,100,4.039007e+03
