funcid,dim,milestone,error
6,50,1,1.125879e+02
6,50,2,1.086775e+02
6,50,3,1.048257e+02
6,50,5,1.011895e+02
6,50,10,9.573375e+01
6,50,20,9.397539e+01
6,50,30,9.340400e+01
6,50,40,9.322436e+01
6,50,50,9.306617e+01
6,50,60,9.289739e+01
6,50,70,9.272028e+01
6,50,80,9.196801e+01
6,50,90,8.183645e+01
6,50,100,8.040012e+01
