funcid,dim,milestone,error
7,50,1,5.924275e+03
7,50,2,5.866127e+03
7,50,3,5.833169e+03
7,50,5,5.788059e+03
7,50,10,5.222633e+03
7,50,20,3.886596e+03
7,50,30,1.815912e+03
7,50,40,1.127431e+03
7,50,50,1.039160e+03
7,50,60,1.010120e+03
7,50,70,1.005012e+03
7,50,80,1.001439e+03
7,50,90,9.993643e+02
7,50,100,9.988497e+02
