funcid,dim,milestone,error
11,50,1,6.490818e+04
11,50,2,4.922817e+04
11,50,3,3.656748e+04
11,50,5,1.879774e+04
11,50,10,3.784844e+03
11,50,20,9.688621e+02
11,50,30,7.583010e+02
11,50,40,6.792202e+02
11,50,50,6.464741e+02
11,50,60,5.957001e+02
11,50,70,4.212916e+02
11,50,80,3.454208e+02
11,50,90,3.085667e+02
11,50,100,2.859999e+02
