funcid,dim,milestone,error
6,30,1,1.061273e+02
6,30,2,1.013687e+02
6,30,3,9.910904e+01
6,30,5,9.539121e+01
6,30,10,9.073333e+01
6,30,20,8.858424e+01
6,30,30,8.720967e+01
6,30,40,7.646681e+01
6,30,50,7.305422e+01
6,30,60,7.126786e+01
6,30,70,7.072723e+01
6,30,80,7.057823e+01
6,30,90,7.053767e+01
6,30,100,7.043123e+01
