funcid,dim,milestone,error
17,10,1,7.480598e+02
17,10,2,6.565007e+02
17,10,3,6.477944e+02
17,10,5,1.458120e+02
17,10,10,9.773021e+01
17,10,20,8.596747e+01
17,10,30,6.497250e+01
17,10,40,5.976844e+01
17,10,50,4.354268e+01
17,10,60,3.427770e+01
17,10,70,3.311901e+01
17,10,80,3.311901e+01
17,10,90,3.311901e+01
17,10,100,3.285825e+01
