funcid,dim,milestone,error
5,30,1,6.268908e+02
5,30,2,6.183923e+02
5,30,3,6.112269e+02
5,30,5,5.965715e+02
5,30,10,5.120523e+02
5,30,20,3.510248e+02
5,30,30,1.976840e+02
5,30,40,1.926174e+02
5,30,50,1.914667e+02
5,30,60,1.658436e+02
5,30,70,1.620527e+02
5,30,80,1.610575e+02
5,30,90,1.605751e+02
5,30,100,1.604595e+02
