funcid,dim,milestone,error
28,30,1,5.015040e+03
28,30,2,2.393861e+03
28,30,3,1.518271e+03
28,30,5,7.545728e+02
28,30,10,5.081882e+02
28,30,20,4.651909e+02
28,30,30,4.634018e+02
28,30,40,4.625425e+02
28,30,50,4.616058e+02
28,30,60,4.610033e+02
28,30,70,4.604079e+02
28,30,80,4.597154e+02
28,30,90,4.590155e+02
28,30,100,4.584587e+02
