funcid,dim,milestone,error
15,10,1,1.991901e+05
15,10,2,1.902743e+05
15,10,3,1.896748e+05
15,10,5,2.827388e+03
15,10,10,9.683694e+02
15,10,20,8.537609e+02
15,10,30,8.537609e+02
15,10,40,8.456411e+02
15,10,50,8.456411e+02
15,10,60,8.456411e+02
15,10,70,8.455542e+02
15,10,80,7.605479e+02
15,10,90,7.605479e+02
15,10,100,7.605479e+02
