funcid,dim,milestone,error
15,50,1,3.740081e+08
15,50,2,1.071703e+06
15,50,3,4.270654e+05
15,50,5,2.673541e+05
15,50,10,1.119553e+05
15,50,20,1.012993e+05
15,50,30,1.001260e+05
15,50,40,9.877325e+04
15,50,50,9.726619e+04
15,50,60,9.726619e+04
15,50,70,9.716602e+04
15,50,80,9.693443e+04
15,50,90,9.693443e+04
15,50,100,9.683034e+04
