funcid,dim,milestone,error
30,50,1,1.045789e+09
30,50,2,2.209811e+08
30,50,3,1.856325e+08
30,50,5,1.505449e+08
30,50,10,1.147334e+08
30,50,20,9.294830e+07
30,50,30,7.967813e+07
30,50,40,7.609477e+07
30,50,50,7.053879e+07
30,50,60,6.711331e+07
30,50,70,5.627667e+07
30,50,80,4.699294e+07
30,50,90,4.276318e+07
30,50,100,4.054060e+07
