funcid,dim,milestone,error
12,10,1,3.297661e+08
12,10,2,1.262520e+06
12,10,3,3.511697e+05
12,10,5,2.207678e+05
12,10,10,6.729627e+04
12,10,20,2.565345e+04
12,10,30,2.261974e+04
12,10,40,2.002859e+04
12,10,50,2.002859e+04
12,10,60,1.904297e+04
12,10,70,1.904297e+04
12,10,80,1.668099e+04
12,10,90,1.668099e+04
12,10,100,1.619615e+04
