funcid,dim,milestone,error
26,50,1,1.863557e+04
26,50,2,1.681480e+04
26,50,3,1.606460e+04
26,50,5,1.539164e+04
26,50,10,1.480005e+04
26,50,20,1.415205e+03
26,50,30,3.578144e+02
26,50,40,3.107993e+02
26,50,50,3.048250e+02
26,50,60,3.027167e+02
26,50,70,3.020788e+02
26,50,80,3.017779e+02
26,50,90,3.016607e+02
26,50,100,3.014764e+02
