funcid,dim,milestone,error
21,50,1,1.284109e+03
21,50,2,1.192090e+03
21,50,3,1.168959e+03
21,50,5,1.135834e+03
21,50,10,1.117178e+03
21,50,20,1.112635e+03
21,50,30,1.110743e+03
21,50,40,1.108638e+03
21,50,50,1.107685e+03
21,50,60,1.107339e+03
21,50,70,8.795828e+02
21,50,80,8.717933e+02
21,50,90,8.706152e+02
21,50,100,8.697830e+02
