funcid,dim,milestone,error
14,10,1,4.708009e+03
14,10,2,8.093522e+02
14,10,3,8.093522e+02
14,10,5,4.083674e+02
14,10,10,1.150291e+02
14,10,20,1.150291e+02
14,10,30,8.213331e+01
14,10,40,8.213331e+01
14,10,50,8.213331e+01
14,10,60,8.213331e+01
14,10,70,8.213331e+01
14,10,80,8.213331e+01
14,10,90,8.213331e+01
14,10,100,8.155434e+01
