funcid,dim,milestone,error
11,30,1,3.766996e+04
11,30,2,1.525344e+04
11,30,3,7.336922e+03
11,30,5,1.677661e+03
11,30,10,5.399167e+02
11,30,20,3.203163e+02
11,30,30,2.725914e+02
11,30,40,2.557554e+02
11,30,50,2.173467e+02
11,30,60,1.601681e+02
11,30,70,1.558811e+02
11,30,80,1.529152e+02
11,30,90,1.471982e+02
11,30,100,1.441209e+02
