funcid,dim,milestone,error
9,50,1,6.015837e+04
9,50,2,4.214245e+04
9,50,3,3.907327e+04
9,50,5,3.359825e+04
9,50,10,2.977157e+04
9,50,20,2.737946e+04
9,50,30,2.649914e+04
9,50,40,2.527956e+04
9,50,50,2.464777e+04
9,50,60,2.427645e+04
9,50,70,2.411130e+04
9,50,80,2.397401e+04
9,50,90,2.355813e+04
9,50,100,2.348614e+04
