funcid,dim,milestone,error
21,30,1,7.150823e+02
21,30,2,6.841477e+02
21,30,3,6.685163e+02
21,30,5,6.602593e+02
21,30,10,5.684528e+02
21,30,20,1.435147e+02
21,30,30,1.231252e+02
21,30,40,1.198102e+02
21,30,50,1.177323e+02
21,30,60,1.149289e+02
21,30,70,1.129499e+02
21,30,80,1.120442e+02
21,30,90,1.107091e+02
21,30,100,1.094620e+02
