funcid,dim,milestone,error
11,10,1,1.263564e+03
11,10,2,3.738841e+02
11,10,3,3.229047e+02
11,10,5,3.116254e+02
11,10,10,2.830765e+02
11,10,20,2.048516e+02
11,10,30,8.385897e+01
11,10,40,7.171688e+01
11,10,50,4.429955e+01
11,10,60,4.310813e+01
11,10,70,3.686371e+01
11,10,80,3.213481e+01
11,10,90,3.213481e+01
11,10,100,2.772898e+01
