funcid,dim,milestone,error
7,30,1,3.057453e+03
7,30,2,3.031810e+03
7,30,3,2.998148e+03
7,30,5,2.186600e+03
7,30,10,1.469797e+03
7,30,20,6.422520e+02
7,30,30,4.556692e+02
7,30,40,4.176687e+02
7,30,50,4.103323e+02
7,30,60,4.067047e+02
7,30,70,4.040631e+02
7,30,80,4.036898e+02
7,30,90,4.027355e+02
7,30,100,4.023655e+02
