funcid,dim,milestone,error
26,30,1,1.134470e+04
26,30,2,9.861363e+03
26,30,3,9.549062e+03
26,30,5,8.985638e+03
26,30,10,7.950831e+03
26,30,20,3.546316e+03
26,30,30,2.779794e+02
26,30,40,2.299032e+02
26,30,50,2.236196e+02
26,30,60,2.170467e+02
26,30,70,2.128773e+02
26,30,80,2.097728e+02
26,30,90,2.095939e+02
26,30,100,2.092354e+02
