funcid,dim,milestone,error
27,30,1,2.096898e+03
27,30,2,1.406211e+03
27,30,3,1.147725e+03
27,30,5,7.840632e+02
27,30,10,7.331209e+02
27,30,20,7.241804e+02
27,30,30,6.530224e+02
27,30,40,5.543155e+02
27,30,50,5.276691e+02
27,30,60,5.258814e+02
27,30,70,5.246462e+02
27,30,80,5.240155e+02
27,30,90,5.237258e+02
27,30,100,5.235550e+02
