funcid,dim,milestone,error
23,30,1,1.394062e+03
23,30,2,1.280963e+03
23,30,3,1.266592e+03
23,30,5,1.260197e+03
23,30,10,1.248430e+03
23,30,20,1.229646e+03
23,30,30,1.228277e+03
23,30,40,1.225909e+03
23,30,50,1.224848e+03
23,30,60,1.224036e+03
23,30,70,1.223324e+03
23,30,80,1.223111e+03
23,30,90,1.222362e+03
23,30,100,1.221915e+03
