funcid,dim,milestone,error
1,50,1,1.424484e+11
1,50,2,8.351433e+10
1,50,3,2.925756e+10
1,50,5,1.560207e+09
1,50,10,5.037019e+07
1,50,20,6.331849e+06
1,50,30,1.011801e+06
1,50,40,9.151801e+04
1,50,50,3.165868e+04
1,50,60,1.240253e+04
1,50,70,9.837666e+03
1,50,80,7.245535e+03
1,50,90,5.897557e+03
1,50,100,5.608073e+03
