funcid,dim,milestone,error
24,30,1,1.372632e+03
24,30,2,1.301822e+03
24,30,3,1.248878e+03
24,30,5,1.226955e+03
24,30,10,9.692399e+02
24,30,20,7.841482e+02
24,30,30,4.586435e+02
24,30,40,2.123738e+02
24,30,50,2.110194e+02
24,30,60,2.088256e+02
24,30,70,2.059676e+02
24,30,80,2.044300e+02
24,30,90,2.036886e+02
24,30,100,2.030636e+02
