funcid,dim,milestone,error
30,30,1,1.058914e+09
30,30,2,2.975123e+08
30,30,3,5.828163e+07
30,30,5,1.588208e+07
30,30,10,6.033215e+06
30,30,20,1.867885e+06
30,30,30,1.298006e+06
30,30,40,1.245137e+06
30,30,50,8.439517e+05
30,30,60,5.972069e+05
30,30,70,3.643997e+05
30,30,80,3.189002e+05
30,30,90,2.626479e+05
30,30,100,1.789884e+05
