funcid,dim,milestone,error
29,50,1,8.467937e+03
29,50,2,6.165987e+03
29,50,3,6.044275e+03
29,50,5,5.933890e+03
29,50,10,5.522827e+03
29,50,20,3.636240e+03
29,50,30,3.428109e+03
29,50,40,3.171038e+03
29,50,50,3.024665e+03
29,50,60,2.924750e+03
29,50,70,2.880985e+03
29,50,80,2.837049e+03
29,50,90,2.793293e+03
29,50,100,2.774881e+03
