funcid,dim,milestone,error
24,50,1,2.020270e+03
24,50,2,1.814383e+03
24,50,3,1.751257e+03
24,50,5,1.712491e+03
24,50,10,1.696731e+03
24,50,20,1.689561e+03
24,50,30,1.417724e+03
24,50,40,1.414861e+03
24,50,50,1.414324e+03
24,50,60,1.413997e+03
24,50,70,1.413915e+03
24,50,80,1.413823e+03
24,50,90,1.413780e+03
24,50,100,1.413759e+03
