funcid,dim,milestone,error
14,30,1,3.509515e+06
14,30,2,2.612430e+06
14,30,3,2.062566e+06
14,30,5,1.562593e+06
14,30,10,1.507560e+05
14,30,20,3.964736e+04
14,30,30,2.089313e+04
14,30,40,1.310622e+04
14,30,50,6.599725e+03
14,30,60,2.180072e+03
14,30,70,1.807046e+03
14,30,80,1.688448e+03
14,30,90,1.293943e+03
14,30,100,1.290914e+03
