funcid,dim,milestone,error
18,50,1,9.684511e+07
18,50,2,5.768442e+07
18,50,3,4.093693e+07
18,50,5,1.844873e+07
18,50,10,9.596626e+06
18,50,20,8.637922e+05
18,50,30,7.564890e+05
18,50,40,7.494725e+05
18,50,50,7.396224e+05
18,50,60,6.566012e+05
18,50,70,6.441197e+05
18,50,80,5.672801e+05
18,50,90,4.498604e+05
18,50,100,4.450015e+05
