funcid,dim,milestone,error
25,50,1,1.997314e+04
25,50,2,7.070545e+03
25,50,3,2.207068e+03
25,50,5,8.682727e+02
25,50,10,5.921296e+02
25,50,20,5.426203e+02
25,50,30,4.941673e+02
25,50,40,4.550518e+02
25,50,50,4.466693e+02
25,50,60,4.442314e+02
25,50,70,4.415695e+02
25,50,80,4.400563e+02
25,50,90,4.386444e+02
25,50,100,4.377409e+02
