funcid,dim,milestone,error
3,30,1,2.031708e+05
3,30,2,1.965646e+05
3,30,3,1.876173e+05
3,30,5,1.625075e+05
3,30,10,1.264116e+05
3,30,20,8.932073e+04
3,30,30,6.098806e+04
3,30,40,4.463296e+04
3,30,50,2.832233e+04
3,30,60,1.869966e+04
3,30,70,1.209212e+04
3,30,80,7.945819e+03
3,30,90,5.731329e+03
3,30,100,2.823578e+03
