funcid,dim,milestone,error
9,30,1,2.328004e+04
9,30,2,2.041758e+04
9,30,3,1.797041e+04
9,30,5,1.554671e+04
9,30,10,1.403330e+04
9,30,20,1.075422e+04
9,30,30,9.211422e+03
9,30,40,6.210571e+03
9,30,50,5.955764e+03
9,30,60,5.643962e+03
9,30,70,5.048351e+03
9,30,80,4.171460e+03
9,30,90,4.019864e+03
9,30,100,3.988474e+03
