funcid,dim,milestone,error
29,10,1,1.079923e+03
29,10,2,1.040843e+03
29,10,3,9.877709e+02
29,10,5,7.358050e+02
29,10,10,5.307299e+02
29,10,20,4.100196e+02
29,10,30,3.483745e+02
29,10,40,3.350703e+02
29,10,50,3.249993e+02
29,10,60,3.249993e+02
29,10,70,3.249993e+02
29,10,80,3.243465e+02
29,10,90,3.243465e+02
29,10,100,3.241660e+02
