funcid,dim,milestone,error
20,10,1,4.945266e+02
20,10,2,4.558172e+02
20,10,3,4.558172e+02
20,10,5,2.102369e+02
20,10,10,1.687905e+02
20,10,20,1.646012e+02
20,10,30,1.642652e+02
20,10,40,1.642652e+02
20,10,50,1.622722e+02
20,10,60,1.621605e+02
20,10,70,1.621605e+02
20,10,80,1.621568e+02
20,10,90,1.621568e+02
20,10,100,1.621568e+02
