funcid,dim,milestone,error
30,10,1,1.402924e+07
30,10,2,8.123280e+06
30,10,3,5.976104e+06
30,10,5,3.939079e+06
30,10,10,1.873521e+06
30,10,20,1.105437e+06
30,10,30,9.917510e+05
30,10,40,8.862752e+05
30,10,50,7.733926e+05
30,10,60,6.803010e+05
30,10,70,4.220677e+05
30,10,80,4.176860e+05
30,10,90,3.626238e+05
30,10,100,3.386041e+05
