funcid,dim,milestone,error
13,30,1,4.066718e+09
13,30,2,1.030529e+08
13,30,3,8.731614e+06
13,30,5,6.851892e+05
13,30,10,1.857202e+05
13,30,20,1.314805e+05
13,30,30,1.039669e+05
13,30,40,9.966790e+04
13,30,50,9.243639e+04
13,30,60,9.241467e+04
13,30,70,9.241467e+04
13,30,80,9.241467e+04
13,30,90,9.238119e+04
13,30,100,9.228844e+04
