funcid,dim,milestone,error
30,30,1,4.149906e+07
30,30,2,4.419899e+06
30,30,3,3.785375e+06
30,30,5,3.512878e+06
30,30,10,3.123629e+06
30,30,20,2.990771e+06
30,30,30,2.959592e+06
30,30,40,2.948389e+06
30,30,50,2.926919e+06
30,30,60,2.867342e+06
30,30,70,2.828952e+06
30,30,80,2.728477e+06
30,30,90,2.681421e+06
30,30,100,2.467440e+06
