funcid,dim,milestone,error
25,10,1,1.961902e+03
25,10,2,1.062599e+03
25,10,3,7.827731e+02
25,10,5,5.884701e+02
25,10,10,4.703054e+02
25,10,20,4.535801e+02
25,10,30,4.475998e+02
25,10,40,4.000588e+02
25,10,50,3.990970e+02
25,10,60,3.986784e+02
25,10,70,3.983647e+02
25,10,80,3.983645e+02
25,10,90,3.983333e+02
25,10,100,3.983333e+02
