funcid,dim,milestone,error
7,10,1,3.830177e+02
7,10,2,3.830177e+02
7,10,3,3.673163e+02
7,10,5,2.552602e+02
7,10,10,1.122285e+02
7,10,20,7.345403e+01
7,10,30,6.815022e+01
7,10,40,6.029111e+01
7,10,50,5.979612e+01
7,10,60,5.957248e+01
7,10,70,5.948626e+01
7,10,80,5.896520e+01
7,10,90,5.881346e+01
7,10,100,5.881346e+01
