funcid,dim,milestone,error
28,50,1,1.121007e+04
28,50,2,6.228212e+03
28,50,3,4.596095e+03
28,50,5,1.671753e+03
28,50,10,6.720247e+02
28,50,20,4.945785e+02
28,50,30,4.788767e+02
28,50,40,4.768773e+02
28,50,50,4.749362e+02
28,50,60,4.735944e+02
28,50,70,4.725948e+02
28,50,80,4.720085e+02
28,50,90,4.711384e+02
28,50,100,4.704998e+02
