funcid,dim,milestone,error
22,10,1,2.733864e+02
22,10,2,1.705786e+02
22,10,3,1.229618e+02
22,10,5,1.179574e+02
22,10,10,1.124810e+02
22,10,20,1.063497e+02
22,10,30,1.053928e+02
22,10,40,1.052266e+02
22,10,50,1.040645e+02
22,10,60,1.040645e+02
22,10,70,1.040057e+02
22,10,80,1.039891e+02
22,10,90,1.035825e+02
22,10,100,1.033182e+02
