funcid,dim,milestone,error
30,50,1,1.508584e+09
30,50,2,5.554284e+08
30,50,3,3.874751e+08
30,50,5,2.438085e+08
30,50,10,1.710332e+08
30,50,20,1.128604e+08
30,50,30,9.877716e+07
30,50,40,8.409109e+07
30,50,50,7.598358e+07
30,50,60,6.903768e+07
30,50,70,6.147494e+07
30,50,80,5.824581e+07
30,50,90,5.556414e+07
30,50,100,5.284939e+07
