funcid,dim,milestone,error
4,30,1,2.859260e+04
4,30,2,9.335537e+03
4,30,3,2.319531e+03
4,30,5,2.137298e+02
4,30,10,1.311267e+02
4,30,20,1.248637e+02
4,30,30,1.230542e+02
4,30,40,1.215512e+02
4,30,50,1.201414e+02
4,30,60,1.186679e+02
4,30,70,1.174425e+02
4,30,80,1.156983e+02
4,30,90,1.144778e+02
4,30,100,1.126012e+02
