funcid,dim,milestone,error
22,50,1,1.037321e+04
22,50,2,9.110627e+03
22,50,3,8.561791e+03
22,50,5,8.073007e+03
22,50,10,7.442002e+03
22,50,20,7.260986e+03
22,50,30,7.209306e+03
22,50,40,7.193236e+03
22,50,50,7.182338e+03
22,50,60,7.167220e+03
22,50,70,7.157283e+03
22,50,80,7.156726e+03
22,50,90,7.153347e+03
22,50,100,7.153253e+03
