funcid,dim,milestone,error
20,30,1,1.485941e+03
20,30,2,1.448320e+03
20,30,3,1.446594e+03
20,30,5,5.417950e+02
20,30,10,4.869681e+02
20,30,20,4.784356e+02
20,30,30,4.750256e+02
20,30,40,4.721747e+02
20,30,50,4.697623e+02
20,30,60,4.696600e+02
20,30,70,4.695256e+02
20,30,80,4.695256e+02
20,30,90,4.692740e+02
20,30,100,4.687621e+02
