funcid,dim,milestone,error
1,10,1,1.223714e+10
1,10,2,4.690317e+09
1,10,3,1.578974e+09
1,10,5,8.871416e+07
1,10,10,8.544573e+06
1,10,20,1.506143e+06
1,10,30,3.261619e+05
1,10,40,1.643853e+05
1,10,50,1.287217e+05
1,10,60,1.039874e+05
1,10,70,7.859974e+04
1,10,80,2.842905e+03
1,10,90,4.444426e+02
1,10,100,1.102504e+02
