funcid,dim,milestone,error
7,30,1,2.502577e+03
7,30,2,2.414391e+03
7,30,3,2.139291e+03
7,30,5,1.459698e+03
7,30,10,1.010537e+03
7,30,20,7.165554e+02
7,30,30,6.828561e+02
7,30,40,6.744278e+02
7,30,50,6.724324e+02
7,30,60,6.699783e+02
7,30,70,6.648424e+02
7,30,80,6.642205e+02
7,30,90,6.074488e+02
7,30,100,5.541149e+02
