funcid,dim,milestone,error
26,10,1,1.169704e+03
26,10,2,6.140254e+02
26,10,3,5.151021e+02
26,10,5,3.750374e+02
26,10,10,3.704447e+02
26,10,20,3.499544e+02
26,10,30,3.066985e+02
26,10,40,3.015562e+02
26,10,50,3.006521e+02
26,10,60,3.004472e+02
26,10,70,3.003311e+02
26,10,80,3.003311e+02
26,10,90,3.003292e+02
26,10,100,3.002951e+02
