funcid,dim,milestone,error
19,10,1,8.041537e+04
19,10,2,8.041537e+04
19,10,3,4.725208e+04
19,10,5,4.725208e+04
19,10,10,4.725208e+04
19,10,20,3.717834e+04
19,10,30,7.897498e+02
19,10,40,7.897498e+02
19,10,50,7.897498e+02
19,10,60,7.173920e+02
19,10,70,7.173920e+02
19,10,80,4.402922e+02
19,10,90,4.402922e+02
19,10,100,4.402922e+02
