funcid,dim,milestone,error
12,10,1,2.691879e+08
12,10,2,1.971379e+07
12,10,3,1.766471e+07
12,10,5,1.688281e+07
12,10,10,1.633695e+07
12,10,20,1.627366e+07
12,10,30,1.498817e+07
12,10,40,1.491401e+07
12,10,50,1.443146e+07
12,10,60,1.066438e+07
12,10,70,1.029716e+07
12,10,80,9.617812e+06
12,10,90,8.671629e+06
12,10,100,8.276102e+06
