funcid,dim,milestone,error
7,50,1,5.519672e+03
7,50,2,5.445594e+03
7,50,3,5.416214e+03
7,50,5,5.375201e+03
7,50,10,5.313796e+03
7,50,20,5.292796e+03
7,50,30,5.267417e+03
7,50,40,5.249635e+03
7,50,50,5.246452e+03
7,50,60,5.241679e+03
7,50,70,5.240494e+03
7,50,80,5.239368e+03
7,50,90,5.238656e+03
7,50,100,5.237516e+03
