funcid,dim,milestone,error
3,30,1,2.775374e+05
3,30,2,2.721576e+05
3,30,3,2.579702e+05
3,30,5,2.462228e+05
3,30,10,2.100638e+05
3,30,20,1.641458e+05
3,30,30,9.976609e+04
3,30,40,7.194872e+04
3,30,50,4.368765e+04
3,30,60,2.710241e+04
3,30,70,1.681309e+04
3,30,80,1.170082e+04
3,30,90,8.809880e+03
3,30,100,6.012235e+03
