funcid,dim,milestone,error
28,30,1,4.909494e+03
28,30,2,1.989306e+03
28,30,3,1.054451e+03
28,30,5,5.729278e+02
28,30,10,5.079894e+02
28,30,20,4.730017e+02
28,30,30,4.665598e+02
28,30,40,4.645101e+02
28,30,50,4.625541e+02
28,30,60,4.617410e+02
28,30,70,4.598818e+02
28,30,80,4.587284e+02
28,30,90,4.576349e+02
28,30,100,4.564297e+02
