funcid,dim,milestone,error
4,10,1,1.991586e+02
4,10,2,4.338567e+01
4,10,3,8.426360e+00
4,10,5,3.973683e+00
4,10,10,3.221015e+00
4,10,20,2.959215e+00
4,10,30,2.842052e+00
4,10,40,2.801375e+00
4,10,50,2.788590e+00
4,10,60,2.726528e+00
4,10,70,2.686228e+00
4,10,80,2.604283e+00
4,10,90,2.587199e+00
4,10,100,2.563048e+00
