funcid,dim,milestone,error
3,10,1,4.529698e+04
3,10,2,4.297523e+04
3,10,3,4.172340e+04
3,10,5,3.044075e+04
3,10,10,2.196444e+04
3,10,20,1.057748e+04
3,10,30,1.325392e+03
3,10,40,4.064397e+02
3,10,50,7.940951e+01
3,10,60,1.718033e+01
3,10,70,4.439516e+00
3,10,80,3.115329e+00
3,10,90,1.223447e+00
3,10,100,1.067292e+00
