funcid,dim,milestone,error
10,50,1,1.214736e+04
10,50,2,1.078508e+04
10,50,3,1.034777e+04
10,50,5,9.938685e+03
10,50,10,9.465529e+03
10,50,20,9.157978e+03
10,50,30,9.033903e+03
10,50,40,8.977630e+03
10,50,50,8.921648e+03
10,50,60,8.897917e+03
10,50,70,8.881426e+03
10,50,80,8.869720e+03
10,50,90,8.869544e+03
10,50,100,8.863666e+03
