funcid,dim,milestone,error
9,30,1,2.387183e+04
9,30,2,1.987021e+04
9,30,3,1.970579e+04
9,30,5,1.928572e+04
9,30,10,1.701799e+04
9,30,20,1.054661e+04
9,30,30,6.203026e+03
9,30,40,5.753021e+03
9,30,50,5.689893e+03
9,30,60,5.523513e+03
9,30,70,5.465935e+03
9,30,80,5.437614e+03
9,30,90,5.323344e+03
9,30,100,5.263736e+03
