funcid,dim,milestone,error
17,10,1,2.291312e+02
17,10,2,1.401955e+02
17,10,3,1.269437e+02
17,10,5,1.224446e+02
17,10,10,1.213669e+02
17,10,20,1.206032e+02
17,10,30,1.205687e+02
17,10,40,1.183639e+02
17,10,50,1.172756e+02
17,10,60,1.171341e+02
17,10,70,1.171249e+02
17,10,80,1.171249e+02
17,10,90,1.153629e+02
17,10,100,1.150508e+02
